誓言	28302380
矜持	28302384
但愿人长久	28302386
不变	28302388
流星	28302389
天使	28302390
雪中莲	28302391
你在我心中	28302392
心惊胆战	299290
天空	299293
但愿人长久	299296
棋子	299300
无奈那天	299303
我愿意	299306
多得他	299309
暗涌	299313
暧昧	299316
静夜的单簧管	299319
浪漫风暴	299322
Miss You Night & Day	299324
执迷不悔	299327
容易受伤的女人	299329
季候风	299332
流非飞	299335
Di-Dar	299338
约定	299341
爱与痛的边缘	299344
天与地	299346
Everything	299349
如风	299352
冷战	299355
梦中人	299360
讨好自己	299363
蜜月期	299366
誓言	299368
My Loneliness	299372
不得了	299374
知己知彼	299376
怀念	299392
麻醉	299402
我也不想这样	299407
闷	299412
人间	299417
脸	299422
开到荼蘼	299427
只爱陌生人	299430
当时的月亮	299432
香奈儿	299433
阿修罗	299435
如果你是假的	299437
你喜欢不如我喜欢	299439
精彩	299442
流年	299445
偿还	299448
原谅自己	299451
守望麦田	299454
萤火虫	299457
邮差	299460
给自己的情书	299463
迷魂记	299466
色盲	299468
光之翼	299508
等等	299509
打错了	299510
有时爱情徒有虚名	299511
流年	299513
夜会	299514
流浪的红舞鞋	299515
白痴	299516
两个人的圣经	299517
单行道	299518
迷魂记	299519
色盲	299520
不眠飞行	299521
心路	299522
女皇的新衣	299523
梦中人	299469
背影	299472
黄昏里	299474
天与地	299476
天空	299478
誓言	299480
流星	299482
飘	299484
梦游	299486
浮躁	299488
流非飞	299490
暧昧	299491
但愿人长久	299492
棋子	299493
执迷不悔	299494
容易受伤的女人	299497
回忆是红色天空	299499
我愿意	299502
Separate Ways	27735159
Eyes On Me	27735158
香奈儿	27735160
皈依及发菩提心愿文	299532
发殊胜心	299533
宗喀巴大师瑜伽法	299534
遥呼上师颂	299535
佛说圣佛母般若波罗蜜多心经	299536
弥勒佛咒	299537
回向偈	299539
般若波罗蜜多心经	299541
寒武纪	299588
新房客	299589
香奈儿	299590
阿修罗	299592
彼岸花	299594
如果你是假的	299596
不爱我的我不爱	299598
你喜欢不如我喜欢	299599
再见萤火虫	299600
笑忘书	299601
萤火虫	299602
给自己的情书	299604
香奈儿 - 日本语版	299608
开到荼蘼	299640
当时的月亮	299642
催眠	299644
只爱陌生人	299647
百年孤寂	299650
蝴蝶	299652
过眼云烟	299654
哔一声之后	299656
推翻	299658
精彩	299660
守望麦田	299662
邮差	299664
出路	299669
从明日开始	299671
爱与痛的边缘	299673
迷路	299675
你在我心中	299678
My Loneliness	299679
无奈那天	299681
约定	299683
我永远珍惜你我	299685
天空	299687
天与地	299691
浪漫风暴	299693
冷战	299695
Everything	299697
容易受伤的女人	299698
誓言	299702
执迷不悔	299704
守时	299708
暧昧	299711
但愿人长久	299714
背影	299717
多得他	299720
藉口	299723
雪中莲	299726
暗涌	299729
把锁匙投进信箱	299732
季候风	299735
棋子	299737
如风	299739
静夜的单簧管	299740
中间人	299742
堕落	299744
Eyes On Me	299754
红豆	299757
流非飞	25912979
我愿意	25912972
执迷不悔	25912978
誓言	25912963
天与地	25912970
梦中人	25912965
讨好自己	25912981
出路	25912977
背影	25912980
天空	25912967
棋子	25912975
雪中莲	25912971
黄昏里	25912974
DI DAR	25912966
暧昧	25912973
无常	25912976
浮躁	25912968
扫兴	25912964
千言万语	25912969
感情生活	299901
脸	299904
色诫	299907
半途而废	299910
飞	299915
你	299920
小聪明	299925
醒不来	299932
红豆	299936
童	299939
原谅自己	299942
偿还	299946
情诫	299950
容易受伤的女人	299957
执迷不悔	299960
天与地	299966
爱与痛的边缘	299968
游戏的终点	299970
冷战	299973
如风	299975
季候风	299978
暧昧	299981
蓝色时分	299983
Summer Of Love	299985
守时	299987
动心	299992
堕落	299994
诱惑我	299995
奈何	299996
扫兴	299997
千言万语	299998
知已知彼	300000
梦游	300002
讨好自己	300004
容易受伤的女人	300007
沉醉	300010
眷恋	300013
暗涌	300017
约定	300019
梦中人	300021
一人分饰两角	300023
流非飞	300026
约定	538681330
敷衍	538681331
暗涌	538681332
暧昧	538681333
Di Dar	538681334
一人分饰两角	538681335
爱与痛的边缘	538681336
蜜月期	538681337
讨好自己	538681338
知己知彼	538681339
梦游	538681340
梦中人	538681341
天与地	538681342
如风	538681343
Summer Of Love	538681344
不再儿嬉	538681345
冷战	538681346
执迷不悔	538681347
季候风	538681348
流非飞	538681349
Miss You Night & Day	538681350
容易受伤的女人	538681351
浪漫风暴	538681352
多得他	538681353
又继续等	538681354
静夜的单簧管	538681355
可否抱紧我	538681356
Everything	538681357
巴黎塔尖	538681358
藉口	538681359
无奈那天	538681360
尾班车	538681361
麻醉	300052
闷	300058
娱乐场	300060
人间	300062
我也不想这样	300063
小题大做	300064
怀念	300066
扑火	300068
云端	300071
容易受伤的女人	300076
变幻的世界在转	300078
矜持	300080
沉醉	300082
不变	300084
只愿为你守着约	300086
冷战	300089
软弱	300090
挣脱	300091
眷恋	300092
出路	300093
动心	300095
只有我自己	300097
心太野	300099
守时	300032
守护天使	300034
自便	300037
不得了	300104
我愿意	300106
执迷不悔	300108
天空	300110
天使	300112
你在我心中	300114
雪中莲	300115
但愿人长久	300116
浮躁	300117
棋子	300119
不变	300121
流星	300123
誓言	300125
冷战	300127
矜持	300129
无常	300131
暗涌	300136
约定	300138
敷衍	300139
玩具	300140
我信	300141
暧昧	300164
Di-Dar	300165
梦中人	300166
讨好自己	300167
Summer Of Love	300169
梦游	300171
爱与痛的边缘	300173
天与地	300175
如风	300177
知己知彼	300179
浪漫风暴	300181
执迷不悔	300183
背影	300185
红粉菲菲	300187
一人分饰两角	300189
回忆是红色天空	300191
无常	300146
浮躁	300148
想像	300150
分裂	300152
不安	300154
哪儿	300156
堕落	300158
扫兴	300160
末日	300162
野三坡	300163
Di-Dar	300192
假期	300193
迷路	300195
暧昧	300197
或者	300199
我想	300201
享受	300203
一半	300205
无题	300207
流星	300210
雪中莲	300214
你在我心中	300215
但愿人长久	300216
君心我心	300218
初恋的地方	300220
南海姑娘	300222
假如我是真的	300224
翠湖寒	300226
黄昏里	300228
奈何	300230
一个小心愿	300232
又见炊烟	300234
原乡情浓	300236
一人分饰两角	300262
爱与痛的边缘	300263
天空	300268
讨好自己	300368
蜜月期	300371
为非作歹	300374
我怕	300377
出路	300380
平凡最浪漫	300383
飘	300386
爱与痛的边缘	300389
背影	300392
天不变地变	300395
天空	300333
棋子	300336
天使	300339
影子	300342
眷恋	300350
不变	300353
矜持	300355
挣脱	300357
誓言	300360
胡思乱想	300398
誓言	300401
天与地	300404
梦中人	300407
知己知彼	300410
纯情	300413
游戏的终点	300416
梦游	300419
蓝色时分	300422
回忆是红色天空	300425
执迷不悔	300432
变幻的世界在转	300434
软弱	300436
沉醉	300443
冷战	300446
心太野	300449
只愿为你守着约	300451
只有我自己	300455
回忆是红色天空	300460
只有我自己	300464
冷战	300467
只因喜欢你	300469
冷战	300488
多得他	300492
季候风	300495
动心	300498
Miss You Night & Day	300500
无奈那天	300502
流非飞	300504
静夜的单簧管	300507
诱惑我	300510
Kisses In The Wind	300513
我永远珍惜你我	300516
Do We Really Care	300519
可否抱紧我	300521
容易受伤的女人	300523
忘掉你像忘掉我	300525
流非飞	300547
Summer Of Love	300551
如风	300554
冷战	300556
长大	300559
若你真爱我	300566
动心	300569
雨天没有你	300571
诱惑我	300573
Do Do Da Da	300575
Do We Really Care	300577
容易受伤的女人	300579
忘掉你像忘掉我	300580
红粉菲菲	300585
可爱眼睛	300589
季候风	300591
不再儿嬉	300593
我永远珍惜你我	300595
情敌	300597
从明日开始	300599
夜半醉	300601
明年今夜	300607
美丽的震荡	300608
游荡	300609
只有你	300611
仍是旧句子	300613
斗快说笑话	300615
激流	300617
温柔的手	300619
中间人	300621
一刹那	300623
不装饰	300625
无原因	300627
新生	300630
哭墙	300631
浪漫风暴	25769493
miss you night & day	25769499
容易受伤的女人	25769491
不相识的约会	25769495
把钥匙投进信箱	25769496
这些...那些...	25769498
开心眼泪	25769497
重燃	25769492
兜兜转	25769494
Kisses In The Wind	25769490
Everything	300653
无奈那天	300655
多得他	300657
可否抱紧我	300659
有缘的话	300661
又继续等	300662
静夜的单簧管	300665
巴黎塔尖	300667
藉口	300670
不可多得	300672
尾班车	300674
My Loneliness	300676
闷人咖啡	300679
美丽的震荡	26129177
又继续等	26129178
然后某天	26129179
闷人咖啡	26129180
无原因	26129181
多得他	26129182
只有你	26129183
静夜的单簧管	26129184
明年今夜	26129185
不装饰	26129186
巴黎塔尖	300720
Everything	300722
游荡	300724
可否抱紧我	300726
斗快说笑话	300728
My Loneliness	300730
哭墙	300732
无悔今夜	300734
一刹那	300737
激流	300740
无奈那天	300752
藉口	300755
有缘的话	300758
温柔的手	300761
尾班车	300763
仍是旧句子	300765
中间人	300767
爱听谎言	300769
新生	300771
说说笑笑	300854
童年的故乡	300857
分手	300860
小小月芽走过来	300862
妈妈的歌	300864
舞会皇后	300865
手牵手	300866
妈妈的怀抱	300868
你的影像	300870
南海姑娘	300872
离别	300813
风儿雨儿	300815
爱我象爱花一样	300818
梦	300821
山茶花	300824
彩霞你飘向哪里	300827
轻风	300830
微风细雨	300833
情人的微笑	300835
小小秘密	300837
星月泪痕	300839
让心儿圈起来	300842
原乡人	300844
请你别说	300885
多梦的童年	300892
你在我身旁	300902
请你猜一猜	300904
我们俩	300906
想让你知道	300908
女孩	300912
心墙	300916
潇洒的走	300920
月光下的恋情	300924
十三妹	300929
最后的表白	300933
除了你	300937
等下次相逢	300940
跟我来吧	34696965
漫长的等待	34696966
流云	34696967
逝去的爱	34696968
迷路的云	34696969
爱的开始	34696970
爱的箴言	34696971
离愁	34696972
我问我自己	34696973
记得我	34696974
是你打来电话	34696975
逃避行	34696976
月光小夜曲	300948
你照亮我的心	300951
口琴的故事	300953
邮递员	300955
世界之顶	300957
故乡从不拒绝我	300959
年纪轻轻	300961
命运	300963
忘记他	300966
往事常牵挂	300969
玫瑰花园	300972
迷人的卡勒	300975
今天的欢乐明天的梦	300978
风从哪里来	300987
四个心愿	300990
甜蜜蜜	300992
小小的秘密	300994
年纪轻轻	300995
唱歌的人	300997
最高峰	300999
望着天空的女孩	301002
你怎么说	301005
说说笑笑	301008
月光小夜曲	301011
你照亮我的心	301014
故乡从不拒绝我	301017
又见炊烟	301019
