周杰伦	你比从前快乐	186106	12697
周杰伦	胡同里有只猫	186091	588
周杰伦	反方向的钟	186162	23189
周杰伦	蜗牛	186103	28968
周杰伦	世界末日	186109	36845
周杰伦	爸我回来了	186116	16629
周杰伦	简单爱	186119	49852
周杰伦	开不了口	186125	73310
周杰伦	对不起	186131	15995
周杰伦	威廉古堡	186134	17936
周杰伦	安静	186139	62485
周杰伦	完美主义	186147	10621
周杰伦	星晴	186149	25568
周杰伦	斗牛	186152	11388
周杰伦	伊斯坦堡	186156	10363
周杰伦	印第安老斑鸠	186158	22857
周杰伦	龙卷风	186160	34694
